NR. SEQUENZIALE,DATA,N1,N2,N3,N4,N5,N6
395,19/09/2001,47,48,79,64,74,88
396,22/09/2001,47,48,79,64,74,88
397,26/09/2001,47,48,79,64,74,[88]
398,29/09/2001,47,48,79,64,74,88
399,01/10/2001,47,48,79,64,74,88
400,02/10/2001,47,48,79,64,74,88
401,03/10/2001,47,48,79,64,[74],88
402,10/10/2001,47,48,79,64,74,88
403,11/10/2001,47,48,79,64,74,88
404,12/10/2001,47,48,79,64,74,88
405,13/10/2001,47,48,79,64,74,88
406,17/10/2001,47,48,79,[64],74,88
407,20/10/2001,[47],48,79,64,74,88
408,24/10/2001,47,[48],79,64,74,88
409,27/10/2001,47,48,79,64,74,88
410,31/10/2001,47,48,79,64,74,88
411,04/11/2001,47,48,79,64,74,88
412,07/11/2001,47,48,79,64,74,88
413,08/11/2001,47,48,79,64,74,88
414,14/11/2001,47,48,79,64,[74],88
415,17/11/2001,47,48,79,64,74,[88]
416,21/11/2001,47,48,79,64,74,88
417,24/11/2001,47,48,79,64,74,88
418,28/11/2001,47,48,79,64,74,88
419,05/12/2001,47,48,79,64,74,88
420,09/12/2001,47,48,79,64,74,88
421,12/12/2001,47,48,79,64,74,88
422,15/12/2001,47,48,79,64,74,88
423,19/12/2001,47,48,79,64,74,88
424,22/12/2001,47,[48],79,64,74,88
425,27/12/2001,47,48,79,64,74,88
426,29/12/2001,47,48,79,64,74,88
427,31/12/2001,47,48,79,64,74,88
428,06/01/2002,47,48,79,64,74,88
429,16/01/2002,47,48,79,64,74,88
430,19/01/2002,[47],48,79,64,74,88
431,23/01/2002,47,48,79,64,74,88
432,26/01/2002,47,48,79,64,74,88
433,30/01/2002,41,51,66,47,48,[79]
434,01/02/2002,06,49,83,41,51,66
435,02/02/2002,06,49,83,41,51,66
436,03/02/2002,06,49,83,41,51,66
437,05/02/2002,06,49,83,41,51,66
438,10/02/2002,06,49,83,41,51,66
439,11/02/2002,06,49,83,41,51,66
440,13/02/2002,06,49,83,41,51,66
441,16/02/2002,14,55,87,53,73,[06]
442,20/02/2002,14,55,87,53,73,06
443,23/02/2002,[14],55,87,53,73,06
444,27/02/2002,14,55,[87],53,73,06
445,04/03/2002,14,55,87,53,73,06
446,07/03/2002,[14],55,87,53,[73],06
447,08/03/2002,14,55,87,53,73,06
448,12/03/2002,14,55,87,53,73,06
449,13/03/2002,14,55,87,53,73,06
450,16/03/2002,14,55,87,53,73,06
451,20/03/2002,14,[55],87,53,73,06
452,23/03/2002,14,55,87,53,73,06
453,27/03/2002,14,55,87,53,73,06
454,30/03/2002,14,55,87,53,[73],06
455,05/04/2002,14,55,87,53,73,[06]
456,09/04/2002,14,55,87,[53],73,06
457,13/04/2002,14,55,87,53,73,06
458,17/04/2002,14,55,87,53,73,06
459,20/04/2002,14,55,87,53,73,06
460,24/04/2002,14,55,[87],53,73,06
461,27/04/2002,14,55,87,53,73,06
462,01/05/2002,14,55,87,53,73,06
463,06/05/2002,14,55,87,53,73,06
464,10/05/2002,14,55,87,53,73,06
465,12/05/2002,[14],55,87,53,73,06
466,15/05/2002,14,55,87,53,73,06
467,18/05/2002,14,55,87,53,73,06
468,22/05/2002,14,55,87,53,73,06
469,25/05/2002,14,55,87,53,73,06
470,29/05/2002,14,55,87,53,73,06
471,02/06/2002,14,55,87,[53],73,06
472,03/06/2002,14,55,87,53,73,[06]
473,04/06/2002,14,55,87,53,73,06
474,07/06/2002,14,55,87,53,73,06
475,11/06/2002,14,55,[87],53,73,06
476,15/06/2002,14,55,87,53,73,06
477,19/06/2002,14,55,87,53,73,06
478,22/06/2002,14,55,87,53,73,06
479,26/06/2002,14,55,87,53,73,06
480,29/06/2002,14,55,87,53,73,06
481,08/07/2002,14,55,87,[53],73,06
482,09/07/2002,14,55,87,53,73,06
483,12/07/2002,14,[55],87,53,73,[06]
484,13/07/2002,14,55,87,53,73,06
485,17/07/2002,14,55,87,53,73,06
486,20/07/2002,14,55,87,53,73,06
487,24/07/2002,11,19,89,14,55,87
488,27/07/2002,[11],19,89,14,55,87
489,31/07/2002,11,19,89,14,55,87
490,05/08/2002,11,19,89,14,[55],87
491,06/08/2002,11,19,89,14,55,87
492,14/08/2002,11,19,89,14,55,87
493,17/08/2002,11,19,89,14,55,[87]
494,21/08/2002,11,19,89,14,55,87
495,24/08/2002,11,19,89,14,55,87
496,28/08/2002,25,26,79,11,19,89
497,31/08/2002,25,26,79,11,19,89
498,01/09/2002,25,26,79,11,19,89
499,02/09/2002,25,26,79,11,19,89
500,03/09/2002,35,45,77,25,26,79
501,10/09/2002,35,45,77,25,26,79
502,11/09/2002,35,45,77,25,26,79
503,14/09/2002,35,45,77,25,26,79
504,18/09/2002,35,45,[77],25,26,79
505,21/09/2002,35,45,77,25,26,79
506,25/09/2002,35,45,77,25,26,79
507,28/09/2002,35,45,[77],25,26,79
508,04/10/2002,35,45,77,25,26,[79]
509,07/10/2002,35,45,77,25,26,79
510,08/10/2002,35,45,77,25,26,79
511,12/10/2002,35,45,77,25,26,[79]
512,16/10/2002,35,45,77,25,26,79
513,19/10/2002,[35],45,77,25,26,79
514,23/10/2002,10,23,35,45,[77],25
515,26/10/2002,10,23,35,45,77,25
516,30/10/2002,10,23,35,45,77,25
517,05/11/2002,[10],23,35,45,77,25
518,09/11/2002,10,[23],35,45,77,25
519,13/11/2002,10,23,35,[45],77,25
520,16/11/2002,[05],44,73,10,[23],35
521,20/11/2002,05,[44],73,10,23,35
522,23/11/2002,05,44,73,10,23,35
523,27/11/2002,05,44,73,[10],23,35
524,30/11/2002,05,44,73,10,23,[35]
525,01/12/2002,05,44,73,10,23,35
526,06/12/2002,05,44,73,10,23,35
527,10/12/2002,05,44,73,10,23,35
528,12/12/2002,05,44,73,10,23,35
529,14/12/2002,05,44,73,10,23,[35]
530,17/12/2002,[05],44,73,10,23,35
531,19/12/2002,05,44,73,10,23,35
532,21/12/2002,05,44,73,10,23,35
533,24/12/2002,05,44,73,10,23,35
534,27/12/2002,05,44,[73],10,23,35
535,28/12/2002,05,44,73,10,23,35
536,31/12/2002,05,44,73,10,23,35
537,02/01/2003,[24],37,[81],05,44,73
538,03/01/2003,24,37,81,05,44,73
539,10/01/2003,24,37,[81],05,44,73
540,15/01/2003,24,37,81,05,44,73
541,18/01/2003,24,37,81,05,44,73
542,22/01/2003,24,37,81,05,44,73
543,25/01/2003,24,[37],81,05,44,73
544,29/01/2003,24,37,81,[05],44,73
545,01/02/2003,24,37,81,05,44,73
546,04/02/2003,24,37,81,05,44,73
547,07/02/2003,24,37,81,05,44,73
548,08/02/2003,24,37,81,05,44,73
549,15/02/2003,41,51,66,24,37,81
550,19/02/2003,41,[51],66,24,37,81
551,22/02/2003,[41],51,66,24,37,[81]
552,26/02/2003,[41],51,66,24,37,81
553,05/03/2003,48,84,87,41,51,66
554,09/03/2003,48,84,87,41,51,66
555,11/03/2003,48,84,87,41,51,66
556,12/03/2003,48,84,87,41,51,66
557,15/03/2003,48,84,87,41,51,66
558,19/03/2003,48,84,87,41,51,66
559,22/03/2003,48,84,87,41,51,66
560,26/03/2003,48,84,87,41,[51],66
561,29/03/2003,48,84,87,41,51,66
562,01/04/2003,48,84,87,41,51,66
563,06/04/2003,48,[84],87,41,51,66
564,10/04/2003,48,84,[87],41,51,66
565,16/04/2003,48,84,87,41,51,66
566,19/04/2003,48,84,87,41,51,66
567,23/04/2003,48,84,87,41,51,[66]
568,26/04/2003,48,84,87,41,51,66
569,30/04/2003,48,84,87,41,51,66
570,02/05/2003,48,84,87,41,51,66
571,03/05/2003,48,84,87,41,51,66
572,04/05/2003,48,84,87,41,51,66
573,07/05/2003,48,84,87,41,51,66
574,11/05/2003,48,84,87,41,51,66
575,14/05/2003,48,84,[87],41,51,66
576,17/05/2003,48,84,87,41,51,66
577,21/05/2003,[48],84,87,41,51,66
578,24/05/2003,48,84,87,41,51,66
579,28/05/2003,48,84,87,41,51,66
580,31/05/2003,[48],84,87,41,51,66
581,08/06/2003,48,84,87,41,51,66
582,09/06/2003,48,84,87,41,51,66
583,12/06/2003,48,84,87,41,51,66
584,14/06/2003,48,84,87,41,51,66
585,18/06/2003,48,84,87,41,51,66
586,21/06/2003,[48],84,87,41,51,66
587,25/06/2003,48,84,87,41,51,66
588,28/06/2003,[48],84,87,41,51,66
589,05/07/2003,48,84,87,41,51,66
590,06/07/2003,48,84,[87],41,51,66
591,16/07/2003,48,84,87,41,51,66
592,19/07/2003,48,84,[87],41,51,66
593,23/07/2003,48,84,87,41,51,66
594,26/07/2003,48,84,87,41,51,66
595,30/07/2003,48,84,87,41,51,66
596,01/08/2003,48,84,87,41,51,66
597,02/08/2003,48,84,87,41,51,66
598,03/08/2003,48,84,87,41,51,66
599,10/08/2003,48,[84],87,[41],51,66
600,11/08/2003,48,84,87,41,51,66
601,13/08/2003,48,84,87,41,51,66
602,16/08/2003,48,84,87,41,51,66
